"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 12:46:09 GMT 2024","Thu Oct 03 12:46:09 GMT 2024","385","tests.api","test_api","TestEntityAPI","","","Test get entity","Verify that a specific entity can be retrieved"
"passed","Thu Oct 03 12:46:28 GMT 2024","Thu Oct 03 12:46:28 GMT 2024","653","tests.ui","test_delete_customers","TestDeleteCustomer","","","test_delete_customer_with_average_name_length","Test deleting a customer with an average name length."
"passed","Thu Oct 03 12:46:15 GMT 2024","Thu Oct 03 12:46:16 GMT 2024","770","tests.api","test_api","TestEntityAPI","","","Test update entity","Verify that an entity can be updated successfully"
"passed","Thu Oct 03 12:46:13 GMT 2024","Thu Oct 03 12:46:13 GMT 2024","386","tests.api","test_api","TestEntityAPI","","","Test get all entities","Verify that all entities can be retrieved"
"passed","Thu Oct 03 12:46:19 GMT 2024","Thu Oct 03 12:46:25 GMT 2024","5724","tests.ui","test_add_customer","TestAddCustomer","","","test_add_customer","Test adding a new customer with valid data."
"passed","Thu Oct 03 12:46:27 GMT 2024","Thu Oct 03 12:46:27 GMT 2024","687","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[ascending]","Test sorting customers by first name in the specified order."
"passed","Thu Oct 03 12:46:07 GMT 2024","Thu Oct 03 12:46:08 GMT 2024","386","tests.api","test_api","TestEntityAPI","","","Test create entity","Verify that an entity can be created successfully"
"passed","Thu Oct 03 12:46:25 GMT 2024","Thu Oct 03 12:46:26 GMT 2024","823","tests.ui","test_customer_list","TestCustomerList","","","test_sort_customers_by_first_name[descending]","Test sorting customers by first name in the specified order."
"passed","Thu Oct 03 12:46:17 GMT 2024","Thu Oct 03 12:46:19 GMT 2024","1192","tests.api","test_api","TestEntityAPI","","","Test delete entity","Verify that an entity can be deleted successfully"
